"";"Nom_scientifique";"ID_espece";"ID_echantillon";"ID_Feuille";"DI";"BT";"MT";"BB";"SV";"SD";"TMC_t0";"TMC_t24";"PET";"TDMC";"TD";"Gmin";"LMC_t0";"LMC_t24";"PEF";"LDMC";"Surface_F";"SLA";"LT"
"136";"Codia_spatulata";5;"05_4";"05_4_1";1;79;798,6;35;0,044;3,41;78,12;62,05;9,02;561,42;0,57;24,61642658;106,9;46,74;29,07;483,33;12,783;4897,7;0,0987
"137";"Codia_spatulata";5;"05_4";"05_4_2";1;79;798,6;35;0,044;3,41;78,12;62,05;9,02;561,42;0,57;24,61642658;107,49;81,65;12,45;481,95;13,112;4910,86;0,0981
"138";"Codia_spatulata";5;"05_4";"05_4_3";1;79;798,6;35;0,044;3,41;78,12;62,05;9,02;561,42;0,57;24,61642658;109,77;83,39;12,58;476,71;15,313;4987,95;0,0956
"139";"Codia_spatulata";5;"05_4";"05_4_4";1;79;798,6;35;0,044;3,41;78,12;62,05;9,02;561,42;0,57;24,61642658;105,41;64,53;19,9;486,84;13,771;4652,36;0,1046
"140";"Codia_spatulata";5;"05_4";"05_4_5";1;79;798,6;35;0,044;3,41;78,12;62,05;9,02;561,42;0,57;24,61642658;111,41;76,92;16,31;473;17,621;4372,46;0,1082
"141";"Codia_spatulata";5;"05_5";"05_5_1";1;55;842;80;0,037;5,41;77,77;65,51;6,89;562,54;0,75;19,78127208;110,96;90,74;9,59;474,01;22,752;4300,95;0,1102
"142";"Codia_spatulata";5;"05_5";"05_5_2";1;55;842;80;0,037;5,41;77,77;65,51;6,89;562,54;0,75;19,78127208;111,26;90,91;9,63;473,36;11,727;5076,62;0,0932
"143";"Codia_spatulata";5;"05_5";"05_5_3";1;55;842;80;0,037;5,41;77,77;65,51;6,89;562,54;0,75;19,78127208;95,03;38,01;29,24;512,74;13,545;3960,53;0,1295
"144";"Codia_spatulata";5;"05_5";"05_5_4";1;55;842;80;0,037;5,41;77,77;65,51;6,89;562,54;0,75;19,78127208;110,12;85,43;11,75;475,92;11,697;4735,63;0,1005
"145";"Codia_spatulata";5;"05_5";"05_5_5";1;55;842;80;0,037;5,41;77,77;65,51;6,89;562,54;0,75;19,78127208;107,62;79,47;13,56;481,64;15,187;4453,67;0,1081
"146";"Codia_spatulata";5;"05_6";"05_6_1";5;86;807;30;0,157;2,39;71,54;59,47;7,04;582,96;0,82;14,02436905;117,39;90,91;12,18;460;14,228;5623,72;0,0818
"147";"Codia_spatulata";5;"05_6";"05_6_2";5;86;807;30;0,157;2,39;71,54;59,47;7,04;582,96;0,82;14,02436905;120,62;90,94;13,46;453,26;17,739;5543,44;0,0818
"148";"Codia_spatulata";5;"05_6";"05_6_3";5;86;807;30;0,157;2,39;71,54;59,47;7,04;582,96;0,82;14,02436905;117,1;92,17;11,48;460,61;18,086;5242,32;0,0879
"149";"Codia_spatulata";5;"05_6";"05_6_4";5;86;807;30;0,157;2,39;71,54;59,47;7,04;582,96;0,82;14,02436905;113,94;83,94;14,02;467,42;16,062;4867,27;0,096
"150";"Codia_spatulata";5;"05_6";"05_6_5";5;86;807;30;0,157;2,39;71,54;59,47;7,04;582,96;0,82;14,02436905;93,55;30,11;32,78;516,67;18,553;3989,89;0,1295
"151";"Geissois_pruinosa";6;"06_1";"06_1_1";2,5;150;778,4;95;0,014;12,5;88,36;76,08;6,52;530,89;0,81;36,79850988;174,55;121,97;19,15;364,24;36,356;5508,48;0,0661
"152";"Geissois_pruinosa";6;"06_1";"06_1_2";2,5;150;778,4;95;0,014;12,5;88,36;76,08;6,52;530,89;0,81;36,79850988;127,87;74,96;23,22;438,85;28,951;4314,61;0,1017
"153";"Geissois_pruinosa";6;"06_1";"06_1_3";2,5;150;778,4;95;0,014;12,5;88,36;76,08;6,52;530,89;0,81;36,79850988;164,72;95,69;26,08;377,76;44,797;4594,56;0,0822
"154";"Geissois_pruinosa";6;"06_1";"06_1_4";2,5;150;778,4;95;0,014;12,5;88,36;76,08;6,52;530,89;0,81;36,79850988;171,3;127,65;16,09;368,59;29,442;5120,35;0,072
"155";"Geissois_pruinosa";6;"06_1";"06_1_5";2,5;150;778,4;95;0,014;12,5;88,36;76,08;6,52;530,89;0,81;36,79850988;164,43;111,65;19,96;378,17;41,75;5284,81;0,0716
"156";"Geissois_pruinosa";6;"06_2";"06_2_1";2;62;731,9;30;0,055;5,91;98,64;88,98;4,86;503,43;0,89;15,83667533;182,23;133,8;17,16;354,32;22,186;7730,31;0,0458
"157";"Geissois_pruinosa";6;"06_2";"06_2_2";2;62;731,9;30;0,055;5,91;98,64;88,98;4,86;503,43;0,89;15,83667533;179,84;138,71;14,7;357,35;28,437;7644,35;0,0467
"158";"Geissois_pruinosa";6;"06_2";"06_2_3";2;62;731,9;30;0,055;5,91;98,64;88,98;4,86;503,43;0,89;15,83667533;181,05;139,3;14,86;355,81;22,291;7821,4;0,0455
"159";"Geissois_pruinosa";6;"06_2";"06_2_4";2;62;731,9;30;0,055;5,91;98,64;88,98;4,86;503,43;0,89;15,83667533;178,88;109,63;24,83;358,58;27,316;7303,74;0,0491
"160";"Geissois_pruinosa";6;"06_2";"06_2_5";2;62;731,9;30;0,055;5,91;98,64;88,98;4,86;503,43;0,89;15,83667533;184,03;127,75;19,82;352,07;28,399;7434,29;0,0474
"161";"Geissois_pruinosa";6;"06_3";"06_3_1";1,5;52;773,5;50;0,014;8,93;92,09;77,97;7,35;520,6;0,63;15,89184038;168,3;137,91;11,33;372,72;42,42;6931,37;0,0538
"162";"Geissois_pruinosa";6;"06_3";"06_3_2";1,5;52;773,5;50;0,014;8,93;92,09;77,97;7,35;520,6;0,63;15,89184038;119,85;59,47;27,47;454,85;55,056;5037,15;0,0903
"163";"Geissois_pruinosa";6;"06_3";"06_3_3";1,5;52;773,5;50;0,014;8,93;92,09;77,97;7,35;520,6;0,63;15,89184038;122,88;77,69;20,28;448,67;47,03;5381,01;0,0834
"164";"Geissois_pruinosa";6;"06_3";"06_3_4";1,5;52;773,5;50;0,014;8,93;92,09;77,97;7,35;520,6;0,63;15,89184038;166,09;132,05;12,79;375,81;49,897;6608,87;0,0569
"165";"Geissois_pruinosa";6;"06_3";"06_3_5";1,5;52;773,5;50;0,014;8,93;92,09;77,97;7,35;520,6;0,63;15,89184038;166,77;128,59;14,31;374,86;43,169;6672,18;0,0562
"166";"Geissois_pruinosa";6;"06_4";"06_4_1";1,5;50;845,8;85;0,021;7,14;92,68;83,31;4,87;518,99;0,86;20,87331118;137,01;45,04;38,8;421,93;32,419;5105,35;0,0826
"167";"Geissois_pruinosa";6;"06_4";"06_4_2";1,5;50;845,8;85;0,021;7,14;92,68;83,31;4,87;518,99;0,86;20,87331118;140,61;67,63;30,33;415,62;38,106;5506,65;0,0755
"168";"Geissois_pruinosa";6;"06_4";"06_4_3";1,5;50;845,8;85;0,021;7,14;92,68;83,31;4,87;518,99;0,86;20,87331118;134,59;54,1;34,31;426,27;39,746;5168,53;0,0825
"169";"Geissois_pruinosa";6;"06_4";"06_4_4";1,5;50;845,8;85;0,021;7,14;92,68;83,31;4,87;518,99;0,86;20,87331118;132,74;55,33;33,26;429,66;40,73;5168,78;0,0831
"170";"Geissois_pruinosa";6;"06_4";"06_4_5";1,5;50;845,8;85;0,021;7,14;92,68;83,31;4,87;518,99;0,86;20,87331118;139,83;67,8;30,04;416,96;30,908;5238,64;0,0796
"171";"Geissois_pruinosa";6;"06_5";"06_5_1";1,5;88;814,2;70;0,012;14,58;96,89;81,43;7,85;507,89;0,63;16,91584804;120,44;60,44;27,22;453,63;32,602;4829,93;0,0939
"172";"Geissois_pruinosa";6;"06_5";"06_5_2";1,5;88;814,2;70;0,012;14,58;96,89;81,43;7,85;507,89;0,63;16,91584804;121,92;60,79;27,55;450,62;27,897;4776,88;0,0943
"173";"Geissois_pruinosa";6;"06_5";"06_5_3";1,5;88;814,2;70;0,012;14,58;96,89;81,43;7,85;507,89;0,63;16,91584804;121,9;71,31;22,8;450,65;28,031;4759,08;0,0947
"174";"Geissois_pruinosa";6;"06_5";"06_5_4";1,5;88;814,2;70;0,012;14,58;96,89;81,43;7,85;507,89;0,63;16,91584804;126,75;78,97;21,07;441,01;27,494;5072,69;0,0869
"175";"Geissois_pruinosa";6;"06_5";"06_5_5";1,5;88;814,2;70;0,012;14,58;96,89;81,43;7,85;507,89;0,63;16,91584804;129;77,19;22,63;436,69;24,386;5199,57;0,084
"176";"Geissois_pruinosa";6;"06_6";"06_6_1";1,5;48;794,2;85;0,019;7,89;99,58;85,37;7,12;501,04;0,77;31,18693198;194,3;142,38;17,64;339,78;39,886;6681,07;0,0509
"177";"Geissois_pruinosa";6;"06_6";"06_6_2";1,5;48;794,2;85;0,019;7,89;99,58;85,37;7,12;501,04;0,77;31,18693198;180,36;137,82;15,18;356,68;30,826;5604,73;0,0636
"178";"Geissois_pruinosa";6;"06_6";"06_6_3";1,5;48;794,2;85;0,019;7,89;99,58;85,37;7,12;501,04;0,77;31,18693198;189,68;137,47;18,02;345,21;50,583;6214,13;0,0556
"179";"Geissois_pruinosa";6;"06_6";"06_6_4";1,5;48;794,2;85;0,019;7,89;99,58;85,37;7,12;501,04;0,77;31,18693198;232,1;145,41;26,1;301,12;33,476;7309,17;0,0412
"180";"Geissois_pruinosa";6;"06_6";"06_6_5";1,5;48;794,2;85;0,019;7,89;99,58;85,37;7,12;501,04;0,77;31,18693198;194,47;151,76;14,51;339,59;38,598;6465,33;0,0525
"181";"Araucaria_columnaris";7;"07_1";"07_1_1";2;29;382,7;5;0,022;29,55;87,32;75,48;6,32;533,85;0,9;2,146077522;108,36;102,37;2,88;479,94;19,86240539;3132,87;0,1532
"182";"Araucaria_columnaris";7;"07_1";"07_1_2";2;29;382,7;5;0,022;29,55;87,32;75,48;6,32;533,85;0,9;2,146077522;114,14;98,56;7,28;466,98;24,57605101;3546,33;0,1317
"183";"Araucaria_columnaris";7;"07_1";"07_1_3";2;29;382,7;5;0,022;29,55;87,32;75,48;6,32;533,85;0,9;2,146077522;104,29;101,14;1,54;489,51;23,29192501;3327,42;0,1471
"184";"Araucaria_columnaris";7;"07_1";"07_1_4";2;29;382,7;5;0,022;29,55;87,32;75,48;6,32;533,85;0,9;2,146077522;104,86;96,67;4;488,15;309,2175401;29449,29;0,0166
"185";"Araucaria_columnaris";7;"07_1";"07_1_5";2;29;382,7;5;0,022;29,55;87,32;75,48;6,32;533,85;0,9;2,146077522;109,32;101,43;3,77;477,74;20,12425714;3606,5;0,1325
"186";"Araucaria_columnaris";7;"07_2";"07_2_1";1,5;202;864;70;0,012;39,58;99,22;80,06;9,62;501,95;0,74;4,508216452;106,4;95,21;5,42;484,49;41,02378081;2886,97;0,1678
"187";"Araucaria_columnaris";7;"07_2";"07_2_2";1,5;202;864;70;0,012;39,58;99,22;80,06;9,62;501,95;0,74;4,508216452;123,61;112,08;5,16;447,2;37,31952891;3338,06;0,134
"188";"Araucaria_columnaris";7;"07_2";"07_2_3";1,5;202;864;70;0,012;39,58;99,22;80,06;9,62;501,95;0,74;4,508216452;108,13;97,5;5,11;480,46;34,57699706;3195,66;0,1503
"189";"Araucaria_columnaris";7;"07_2";"07_2_4";1,5;202;864;70;0,012;39,58;99,22;80,06;9,62;501,95;0,74;4,508216452;114,25;102,06;5,69;466,75;35,94767394;3085,64;0,1513
"190";"Araucaria_columnaris";7;"07_2";"07_2_5";1,5;202;864;70;0,012;39,58;99,22;80,06;9,62;501,95;0,74;4,508216452;106,12;92,36;6,68;485,17;36,93444819;3321,44;0,1461
"191";"Araucaria_columnaris";7;"07_3";"07_3_1";2;17;180;0;0,032;21,09;71,25;63,21;4,7;583,93;0,91;5,200070815;116,86;110,12;3,11;461,13;30,64584364;3229,28;0,1428
"192";"Araucaria_columnaris";7;"07_3";"07_3_2";2;17;180;0;0,032;21,09;71,25;63,21;4,7;583,93;0,91;5,200070815;120,52;111,93;3,9;453,46;36,89800572;3336,17;0,1359
"193";"Araucaria_columnaris";7;"07_3";"07_3_3";2;17;180;0;0,032;21,09;71,25;63,21;4,7;583,93;0,91;5,200070815;119,24;112,21;3,21;456,12;33,29224275;3835,51;0,1189
"194";"Araucaria_columnaris";7;"07_3";"07_3_4";2;17;180;0;0,032;21,09;71,25;63,21;4,7;583,93;0,91;5,200070815;112,1;105,58;3,07;471,48;38,20192375;3231,97;0,1459
"195";"Araucaria_columnaris";7;"07_3";"07_3_5";2;17;180;0;0,032;21,09;71,25;63,21;4,7;583,93;0,91;5,200070815;112,62;103,3;4,38;470,32;36,65963737;3559,19;0,1321
"196";"Araucaria_columnaris";7;"07_4";"07_4_1";10;0;150;0;0,027;25;69,05;64,67;2,59;591,54;0,91;2,733252495;142,7;127,08;6,43;412,04;41,11959938;5178,79;0,0796
"197";"Araucaria_columnaris";7;"07_4";"07_4_2";10;0;150;0;0,027;25;69,05;64,67;2,59;591,54;0,91;2,733252495;138,36;123,28;6,33;419,53;49,30666838;4536,03;0,0925
"198";"Araucaria_columnaris";7;"07_4";"07_4_3";10;0;150;0;0,027;25;69,05;64,67;2,59;591,54;0,91;2,733252495;133,99;119,04;6,39;427,36;41,34893565;5111,12;0,0836
"199";"Araucaria_columnaris";7;"07_4";"07_4_4";10;0;150;0;0,027;25;69,05;64,67;2,59;591,54;0,91;2,733252495;138,87;121,13;7,42;418,65;36,80705661;5220,86;0,0802
"200";"Araucaria_columnaris";7;"07_4";"07_4_5";10;0;150;0;0,027;25;69,05;64,67;2,59;591,54;0,91;2,733252495;136,62;123,07;5,73;422,61;37,92884081;4509,97;0,0937
"201";"Araucaria_columnaris";7;"07_5";"07_5_1";1,5;252;586,5;50;0,029;12,07;66,45;56,57;5,94;600,78;0,78;1,809490747;102,96;97,75;2,56;492,72;28,90500861;3416,67;0,1442
"202";"Araucaria_columnaris";7;"07_5";"07_5_2";1,5;252;586,5;50;0,029;12,07;66,45;56,57;5,94;600,78;0,78;1,809490747;110,03;104,95;2,42;476,13;26,50326102;3543,22;0,1344
"203";"Araucaria_columnaris";7;"07_5";"07_5_3";1,5;252;586,5;50;0,029;12,07;66,45;56,57;5,94;600,78;0,78;1,809490747;107,45;101,96;2,65;482,04;22,04612645;4322,77;0,1115
"204";"Araucaria_columnaris";7;"07_5";"07_5_4";1,5;252;586,5;50;0,029;12,07;66,45;56,57;5,94;600,78;0,78;1,809490747;113,68;107,13;3,07;467,99;20,8256177;4012,64;0,1166
"205";"Araucaria_columnaris";7;"07_5";"07_5_5";1,5;252;586,5;50;0,029;12,07;66,45;56,57;5,94;600,78;0,78;1,809490747;113,72;107,07;3,11;467,9;20,23861111;4207,61;0,1112
"206";"Araucaria_columnaris";7;"07_6";"07_6_1";1,5;122;528;15;0,024;28,12;88,92;71,37;9,29;529,32;0,83;3,048835858;127,68;121,35;2,78;439,22;38,81806861;2790,66;0,1574
"207";"Araucaria_columnaris";7;"07_6";"07_6_2";1,5;122;528;15;0,024;28,12;88,92;71,37;9,29;529,32;0,83;3,048835858;119,06;114,37;2,14;456,49;48,14294392;2823,63;0,1617
"208";"Araucaria_columnaris";7;"07_6";"07_6_3";1,5;122;528;15;0,024;28,12;88,92;71,37;9,29;529,32;0,83;3,048835858;116,46;110,08;2,95;461,99;36,95926677;3103,21;0,1489
"209";"Araucaria_columnaris";7;"07_6";"07_6_4";1,5;122;528;15;0,024;28,12;88,92;71,37;9,29;529,32;0,83;3,048835858;46,33;42,93;2,33;683,39;38,68792813;2057,87;0,3321
"210";"Araucaria_columnaris";7;"07_6";"07_6_5";1,5;122;528;15;0,024;28,12;88,92;71,37;9,29;529,32;0,83;3,048835858;112,36;106,84;2,6;470,9;47,67052693;3020,95;0,1559
"211";"Casuarina_collina";8;"08_1";"08_1_1";0,1;47;771,9;95;0,077;2,27;60,13;47,29;8,01;624,51;0,62;7,894490551;96,43;33,93;31,82;509,09;18,59822851;33211,12;0,0153
"212";"Casuarina_collina";8;"08_1";"08_1_2";0,1;47;771,9;95;0,077;2,27;60,13;47,29;8,01;624,51;0,62;7,894490551;88,89;15,87;38,66;529,41;4,849833659;7698,15;0,0688
"213";"Casuarina_collina";8;"08_1";"08_1_3";0,1;47;771,9;95;0,077;2,27;60,13;47,29;8,01;624,51;0,62;7,894490551;102,5;37,5;32,1;493,83;3,894632413;9736,58;0,0507
"214";"Casuarina_collina";8;"08_1";"08_1_4";0,1;47;771,9;95;0,077;2,27;60,13;47,29;8,01;624,51;0,62;7,894490551;137,04;44,44;39,06;421,88;5,013039397;9283,41;0,0454
"215";"Casuarina_collina";8;"08_1";"08_1_5";0,1;47;771,9;95;0,077;2,27;60,13;47,29;8,01;624,51;0,62;7,894490551;86,67;16,67;37,5;535,71;3,146619202;10488,73;0,0511
"216";"Casuarina_collina";8;"08_2";"08_2_1";0;-16;739;95;0,012;8,33;68,39;47,25;12,55;593,87;0,4;8,98374359;112,7;20,63;43,28;470,15;5,82451278;9245,26;0,0509
"217";"Casuarina_collina";8;"08_2";"08_2_2";0;-16;739;95;0,012;8,33;68,39;47,25;12,55;593,87;0,4;8,98374359;109,2;12,64;46,15;478,02;7,596371036;8731,46;0,0547
"218";"Casuarina_collina";8;"08_2";"08_2_3";0;-16;739;95;0,012;8,33;68,39;47,25;12,55;593,87;0,4;8,98374359;115;20;44,19;465,12;5,575698642;9292,83;0,0501
"219";"Casuarina_collina";8;"08_2";"08_2_4";0;-16;739;95;0,012;8,33;68,39;47,25;12,55;593,87;0,4;8,98374359;110,61;22,73;41,73;474,82;6,042932009;9155,96;0,0519
"220";"Casuarina_collina";8;"08_2";"08_2_5";0;-16;739;95;0,012;8,33;68,39;47,25;12,55;593,87;0,4;8,98374359;118,75;25;42,86;457,14;4,569132355;9519,03;0,048
"221";"Casuarina_collina";8;"08_3";"08_3_1";0,1;89;752,3;95;0,025;7;72,52;61,43;6,43;579,65;1,38;6,03411002;93,75;10,94;42,74;516,13;4,958611305;7747,83;0,0666
"222";"Casuarina_collina";8;"08_3";"08_3_2";0,1;89;752,3;95;0,025;7;72,52;61,43;6,43;579,65;1,38;6,03411002;98,28;12,07;43,48;504,35;4,260942116;7346,45;0,0687
"223";"Casuarina_collina";8;"08_3";"08_3_3";0,1;89;752,3;95;0,025;7;72,52;61,43;6,43;579,65;1,38;6,03411002;98,48;10,61;44,27;503,82;4,711210883;7138,2;0,0706
"224";"Casuarina_collina";8;"08_3";"08_3_4";0,1;89;752,3;95;0,025;7;72,52;61,43;6,43;579,65;1,38;6,03411002;100;12,5;43,75;500;5,290599108;8266,56;0,0605
"225";"Casuarina_collina";8;"08_3";"08_3_5";0,1;89;752,3;95;0,025;7;72,52;61,43;6,43;579,65;1,38;6,03411002;94,37;12,68;42,03;514,49;5,623765009;7920,8;0,065
"226";"Arillastrum_gummiferum ";9;"09_1";"09_1_1";1;50;798;60;0,077;3,25;NA;NA;9,66;NA;0,76;11,70754659;NA;NA;16,64;NA;31,976;NA;NA
"227";"Arillastrum_gummiferum ";9;"09_1";"09_1_2";1;50;798;60;0,077;3,25;NA;NA;9,66;NA;0,76;11,70754659;NA;NA;23,39;NA;65,95;NA;NA
"228";"Arillastrum_gummiferum ";9;"09_1";"09_1_3";1;50;798;60;0,077;3,25;NA;NA;9,66;NA;0,76;11,70754659;NA;NA;22,99;NA;66,883;NA;NA
"229";"Arillastrum_gummiferum ";9;"09_1";"09_1_4";1;50;798;60;0,077;3,25;NA;NA;9,66;NA;0,76;11,70754659;NA;NA;24,89;NA;64,396;NA;NA
"230";"Arillastrum_gummiferum ";9;"09_1";"09_1_5";1;50;798;60;0,077;3,25;NA;NA;9,66;NA;0,76;11,70754659;NA;NA;19,66;NA;49,976;NA;NA
"231";"Arillastrum_gummiferum ";9;"09_2";"09_2_1";0,5;32;788;60;0,051;5,39;NA;NA;4,53;NA;1,24;8,456437694;NA;NA;17,71;NA;48,078;NA;NA
"232";"Arillastrum_gummiferum ";9;"09_2";"09_2_2";0,5;32;788;60;0,051;5,39;NA;NA;4,53;NA;1,24;8,456437694;NA;NA;25,32;NA;46,132;NA;NA
"233";"Arillastrum_gummiferum ";9;"09_2";"09_2_3";0,5;32;788;60;0,051;5,39;NA;NA;4,53;NA;1,24;8,456437694;NA;NA;15,39;NA;88,484;NA;NA
"234";"Arillastrum_gummiferum ";9;"09_2";"09_2_4";0,5;32;788;60;0,051;5,39;NA;NA;4,53;NA;1,24;8,456437694;NA;NA;17,16;NA;55,51;NA;NA
"235";"Arillastrum_gummiferum ";9;"09_2";"09_2_5";0,5;32;788;60;0,051;5,39;NA;NA;4,53;NA;1,24;8,456437694;NA;NA;18,7;NA;70,177;NA;NA
"236";"Arillastrum_gummiferum ";9;"09_3";"09_3_1";1;22;830;35;0,056;6,7;NA;NA;5,66;NA;1,03;3,16188078;NA;NA;12,92;NA;64,722;NA;NA
"237";"Arillastrum_gummiferum ";9;"09_3";"09_3_2";1;22;830;35;0,056;6,7;NA;NA;5,66;NA;1,03;3,16188078;NA;NA;13,69;NA;54,146;NA;NA
"238";"Arillastrum_gummiferum ";9;"09_3";"09_3_3";1;22;830;35;0,056;6,7;NA;NA;5,66;NA;1,03;3,16188078;NA;NA;12,93;NA;50,343;NA;NA
"239";"Arillastrum_gummiferum ";9;"09_3";"09_3_4";1;22;830;35;0,056;6,7;NA;NA;5,66;NA;1,03;3,16188078;NA;NA;13,11;NA;46,758;NA;NA
"240";"Arillastrum_gummiferum ";9;"09_3";"09_3_5";1;22;830;35;0,056;6,7;NA;NA;5,66;NA;1,03;3,16188078;NA;NA;12,92;NA;64,673;NA;NA
"241";"Arillastrum_gummiferum ";9;"09_4";"09_4_1";1;53;859;70;0,035;8,57;NA;NA;6,01;NA;0,89;3,774010658;NA;NA;18,08;NA;83,902;NA;NA
"242";"Arillastrum_gummiferum ";9;"09_4";"09_4_2";1;53;859;70;0,035;8,57;NA;NA;6,01;NA;0,89;3,774010658;NA;NA;14,38;NA;76,784;NA;NA
"243";"Arillastrum_gummiferum ";9;"09_4";"09_4_3";1;53;859;70;0,035;8,57;NA;NA;6,01;NA;0,89;3,774010658;NA;NA;17,7;NA;57,914;NA;NA
"244";"Arillastrum_gummiferum ";9;"09_4";"09_4_4";1;53;859;70;0,035;8,57;NA;NA;6,01;NA;0,89;3,774010658;NA;NA;22,83;NA;59,032;NA;NA
"245";"Arillastrum_gummiferum ";9;"09_4";"09_4_5";1;53;859;70;0,035;8,57;NA;NA;6,01;NA;0,89;3,774010658;NA;NA;13,4;NA;63,33;NA;NA
"246";"Arillastrum_gummiferum ";9;"09_5";"09_5_1";2,5;18;620;10;0,028;7,14;NA;NA;7,65;NA;0,74;8,355439602;NA;NA;15,95;NA;50,236;NA;NA
"247";"Arillastrum_gummiferum ";9;"09_5";"09_5_2";2,5;18;620;10;0,028;7,14;NA;NA;7,65;NA;0,74;8,355439602;NA;NA;15,08;NA;49,558;NA;NA
"248";"Arillastrum_gummiferum ";9;"09_5";"09_5_3";2,5;18;620;10;0,028;7,14;NA;NA;7,65;NA;0,74;8,355439602;NA;NA;14,32;NA;50,1;NA;NA
"249";"Arillastrum_gummiferum ";9;"09_5";"09_5_4";2,5;18;620;10;0,028;7,14;NA;NA;7,65;NA;0,74;8,355439602;NA;NA;17;NA;58,537;NA;NA
"250";"Arillastrum_gummiferum ";9;"09_5";"09_5_5";2,5;18;620;10;0,028;7,14;NA;NA;7,65;NA;0,74;8,355439602;NA;NA;13,31;NA;27,084;NA;NA
"251";"Arillastrum_gummiferum ";9;"09_6";"09_6_1";1;23;609;20;0,061;4,92;NA;NA;5,68;NA;0,8;4,713699649;NA;NA;9,02;NA;41,986;NA;NA
"252";"Arillastrum_gummiferum ";9;"09_6";"09_6_2";1;23;609;20;0,061;4,92;NA;NA;5,68;NA;0,8;4,713699649;NA;NA;12,86;NA;59,806;NA;NA
"253";"Arillastrum_gummiferum ";9;"09_6";"09_6_3";1;23;609;20;0,061;4,92;NA;NA;5,68;NA;0,8;4,713699649;NA;NA;17,57;NA;49,68;NA;NA
"254";"Arillastrum_gummiferum ";9;"09_6";"09_6_4";1;23;609;20;0,061;4,92;NA;NA;5,68;NA;0,8;4,713699649;NA;NA;16,99;NA;87,274;NA;NA
"255";"Arillastrum_gummiferum ";9;"09_6";"09_6_5";1;23;609;20;0,061;4,92;NA;NA;5,68;NA;0,8;4,713699649;NA;NA;19,19;NA;44,775;NA;NA
"256";"Hibbertia_lucens";10;"10_1";"10_1_1";1,5;42;826;80;0,038;7,24;NA;NA;9,54;NA;0,96;22,93004887;NA;NA;50,67;NA;16,237;NA;NA
"257";"Hibbertia_lucens";10;"10_1";"10_1_2";1,5;42;826;80;0,038;7,24;NA;NA;9,54;NA;0,96;22,93004887;NA;NA;16,41;NA;7,917;NA;NA
"258";"Hibbertia_lucens";10;"10_1";"10_1_3";1,5;42;826;80;0,038;7,24;NA;NA;9,54;NA;0,96;22,93004887;NA;NA;32,27;NA;7,019;NA;NA
"259";"Hibbertia_lucens";10;"10_1";"10_1_4";1,5;42;826;80;0,038;7,24;NA;NA;9,54;NA;0,96;22,93004887;NA;NA;22,04;NA;7,875;NA;NA
"260";"Hibbertia_lucens";10;"10_1";"10_1_5";1,5;42;826;80;0,038;7,24;NA;NA;9,54;NA;0,96;22,93004887;NA;NA;10,29;NA;7,774;NA;NA
"261";"Hibbertia_lucens";10;"10_2";"10_2_1";1;35;818;80;0,065;3,85;NA;NA;10,73;NA;0,97;52,629072;NA;NA;52,94;NA;7,315;NA;NA
"262";"Hibbertia_lucens";10;"10_2";"10_2_2";1;35;818;80;0,065;3,85;NA;NA;10,73;NA;0,97;52,629072;NA;NA;45,25;NA;5,997;NA;NA
"263";"Hibbertia_lucens";10;"10_2";"10_2_3";1;35;818;80;0,065;3,85;NA;NA;10,73;NA;0,97;52,629072;NA;NA;32,71;NA;6,198;NA;NA
"264";"Hibbertia_lucens";10;"10_2";"10_2_4";1;35;818;80;0,065;3,85;NA;NA;10,73;NA;0,97;52,629072;NA;NA;48,32;NA;6,136;NA;NA
"265";"Hibbertia_lucens";10;"10_2";"10_2_5";1;35;818;80;0,065;3,85;NA;NA;10,73;NA;0,97;52,629072;NA;NA;47,49;NA;4,958;NA;NA
"266";"Hibbertia_lucens";10;"10_3";"10_3_1";1;40;766;50;0,05;3,5;NA;NA;12,87;NA;0,88;48,5945215;NA;NA;35,75;NA;8,814;NA;NA
"267";"Hibbertia_lucens";10;"10_3";"10_3_2";1;40;766;50;0,05;3,5;NA;NA;12,87;NA;0,88;48,5945215;NA;NA;57,42;NA;8,57;NA;NA
"268";"Hibbertia_lucens";10;"10_3";"10_3_3";1;40;766;50;0,05;3,5;NA;NA;12,87;NA;0,88;48,5945215;NA;NA;57,62;NA;8,622;NA;NA
"269";"Hibbertia_lucens";10;"10_3";"10_3_4";1;40;766;50;0,05;3,5;NA;NA;12,87;NA;0,88;48,5945215;NA;NA;39,04;NA;8,553;NA;NA
"270";"Hibbertia_lucens";10;"10_3";"10_3_5";1;40;766;50;0,05;3,5;NA;NA;12,87;NA;0,88;48,5945215;NA;NA;42,63;NA;9,003;NA;NA
"271";"Hibbertia_lucens";10;"10_4";"10_4_1";1;58;840;45;0,054;4,63;NA;NA;7,65;NA;0,93;31,14356624;NA;NA;54,39;NA;5,575;NA;NA
"272";"Hibbertia_lucens";10;"10_4";"10_4_2";1;58;840;45;0,054;4,63;NA;NA;7,65;NA;0,93;31,14356624;NA;NA;54,91;NA;8,071;NA;NA
"273";"Hibbertia_lucens";10;"10_4";"10_4_3";1;58;840;45;0,054;4,63;NA;NA;7,65;NA;0,93;31,14356624;NA;NA;56,99;NA;9,148;NA;NA
